Tansometr 1,Tensometr 2,Tensometr 3
1217,395,867
1211,390,898
1325,396,905
1437,390,915
1553,383,902
1619,383,930
1659,394,975
1675,390,995
1924,408,1041
1969,417,1004
2005,413,1007
1864,400,1033
1903,409,1073
1697,389,1061
1726,392,1056
1688,379,1090
1717,354,1115
1751,345,1121
1738,326,1123
1706,333,1117
1564,318,1150
1539,317,1149
1540,315,1168
1549,313,1249
1568,303,1324
1537,310,1308
1543,310,1293
1501,329,1313
1446,311,1252
1477,316,1242
1466,304,1198
1483,292,1219
1490,282,1196
1531,287,1192
1579,274,1162
1608,274,1213
1664,264,1194
1695,272,1180
1742,279,1192
1790,293,1210
1869,296,1233
1979,315,1279
2039,327,1252
2125,350,1282
2226,382,1381
2275,398,1539
2289,415,1516
2309,436,1622
2311,481,1644
2331,494,1618
2348,478,1653
2398,482,1604
2378,483,1623
2413,503,1661
2398,513,1663
2418,506,1677
2417,539,1733
2430,522,1720
2426,529,1701
2489,548,1642
2494,545,1642
2624,548,1716
2561,517,1624
2625,539,1642
2564,519,1565
2522,512,1562
2506,516,1564
2539,505,1523
2379,522,1460
2508,571,1460
2310,497,1407
2178,502,1531
2035,479,1446
2019,481,1416
2131,499,1371
2221,518,1335
2333,525,1326
2342,525,1333
2429,531,1326
2652,515,1292
2560,518,1298
2380,591,1338
2510,544,1278
2413,562,1269
2371,531,1250
2389,564,1286
2361,574,1267
2388,547,1277
2263,526,1252
2234,515,1260
2251,524,1255
2201,515,1230
2308,498,1197
2174,489,1196
2193,479,1188
2100,462,1185
2098,469,1139
1970,453,1145
2000,450,1116
1843,445,1092
1824,439,1085
1679,429,1054
1623,438,1035
1580,420,995
1528,398,973
1523,399,950
1469,405,946
1302,404,922
1326,391,918
1271,387,895
1229,359,888
1187,362,867
1162,362,835
1101,353,823
1101,350,823
1024,340,797
1017,319,786
957,317,765
898,299,765
871,299,771
829,303,762
802,302,759
796,278,763
781,274,752
777,277,748
758,281,744
756,287,742
741,281,744
740,281,743
697,283,742
701,280,741
687,277,742
698,281,750
714,272,750
719,284,762
730,277,769
754,291,780
778,284,787
784,302,779
783,299,797
790,294,781
800,295,778
833,291,768
849,293,765
835,292,766
835,297,758
839,288,750
811,290,757
824,293,753
851,302,751
901,294,756
879,298,765
902,305,753
924,300,777
956,287,784
961,303,769
1007,288,766
1006,294,789
1070,286,778
1033,283,781
1067,285,800
1081,281,788
1053,276,793
1055,277,810
1101,271,795
1160,271,813
1179,265,807
1265,271,829
1183,264,836
1209,276,857
1238,270,850
1210,263,874
1278,278,853
1269,279,897
1240,269,920
1292,274,892
1227,272,897
1210,279,902
1182,263,873
1138,257,866
1093,252,836
1088,240,812
1071,231,807
1047,229,789
1049,225,772
1033,216,773
1019,220,758
1009,213,742
1006,210,749
1010,211,733
1039,204,731
1029,200,728
1047,206,729
1078,200,717
1072,211,720
1108,205,715
1121,210,735
1151,210,722
1161,209,740
1174,214,718
1204,216,726
1216,212,730
1240,219,731
1183,220,734
1174,219,719
1146,213,699
1137,213,701
1137,208,678
1106,209,682
1115,199,660
1067,194,663
1075,193,645
1031,191,648
1063,190,642
1058,189,646
1024,186,645
1011,186,634
968,177,636
965,181,626
944,172,642
940,173,633
933,173,631
